id,restr_name,food_ctg,addr,code
2654,몬스테라,브런치카페,"경기 안산시 단원구 라성로 16 상가 1동 227호, 228호",1529246525
2655,티타임커피 부평동아점,"카페,디저트",인천 부평구 부평문화로 37,1895230581
2656,풍천민물장어숯불구이 정왕일번가,"장어,먹장어요리",경기 시흥시 봉우재로57번길 4-1 1층 103호,1752467577
2657,박서윤네매운닭발 본점,닭발,경기 성남시 수정구 시민로133번길 15 1층,37426225
2658,엄마손칼국수,"칼국수,만두",서울 노원구 상계로39길 5,18071524
2659,머무르다,요리주점,서울 서초구 방배천로6길 19 1층 102호,1609506658
2660,대물상회,생선회,서울 마포구 새창로6길 29,1729694408
2661,블루빈스커피 동암역점,"카페,디저트",인천 부평구 열우물로 28,1057092888
2662,소동천,중식당,서울 중구 퇴계로 456 1층 소동천,1701633989
2663,뽀말,종합분식,서울 은평구 진관동 38-4,1500810534
2664,오풍미족발 명동점,"족발,보쌈",서울 중구 명동10길 7-4,1599576364
2665,스낵바칩,바(BAR),서울 성북구 삼선교로24길 38 지하1층,1257442743
2666,굽네치킨 창4동점,"치킨,닭강정",서울 도봉구 노해로70길 46 주공아파트,20095278
2667,태정 찌개마을,한식,충남 아산시 배방읍 북수로 78 1층,1619445152
2668,명성한식,한식,서울 동대문구 천호대로91길 69,13489351
2669,강백정 김치찌개 천안아산본점,"육류,고기요리",충남 아산시 배방읍 희망로46번길 46-2,1861200934
2670,꾸러기,종합분식,경기 부천시 원미구 부일로308번길 16,931608150
2671,1번지통닭 상계보람점,"치킨,닭강정",서울 노원구 한글비석로52길 26 1층 1번지통닭,1419864175
2672,킹덤바,바(BAR),경기 하남시 미사강변중앙로204번길 45 4층 405호 킹덤바,1273953846
2673,황여사의 기막힌 활어회,일식당,서울 중랑구 중랑천로 64,1425489330
2674,소백양샤브,중식당,충남 천안시 동남구 대흥로 215 1층 소백양샤브샤브,1991754803
2675,규민초밥,"초밥,롤",경기 수원시 권선구 경수대로277번길 8,1321262202
2676,베스트치킨,"치킨,닭강정",경기 부천시 원미구 중동로85번길 8,37321498
2677,가원 목동점,중식당,서울 양천구 목동중앙본로 36 목동프라자,32515085
2678,하이뮤직타운,"맥주,호프",서울 송파구 올림픽로32길 10-1,1971228173
2679,서울강남경찰서 구내식당,한식,서울 강남구 테헤란로114길 11,1195407860
2680,삼백돈 돈가츠 성남모란점,돈가스,"경기 성남시 중원구 성남대로1130번길 3 엠스퀘어빌딩 1층, 2층, 3층",1089071056
2681,진짜노가리 호프&포차 부천북부,"맥주,호프",경기 부천시 원미구 부천로3번길 45,1147154771
2682,기찬순대,"순대,순댓국",서울 마포구 삼개로1길 1,1630527546
2683,돌판삼겹살 궐동점,한식,경기 오산시 궐리사로59번길 6-21,1432765260
2684,굽네치킨 금호1가응봉점,"치킨,닭강정",서울 성동구 금호로 62-1,13517372
2685,악소,베이커리,서울 서초구 양재천로19길 14 1층,1849448523
2686,메가MGC커피 인천시민공원역점,카페,인천 미추홀구 경인로 363-1 1층,1268810946
2687,윙크,"맥주,호프",경기 안양시 만안구 안양로257번길 23,1770265358
2688,신불아구찜&알곤이찜 신창점,한식,충남 아산시 실옥로 3,1960490407
2689,BHC치킨 신한대점,"치킨,닭강정",경기 의정부시 망월로 11,1649763264
2690,길촌우거지갈비탕,한식,서울 강서구 마곡중앙로 33 상가동 106호,1599890130
2691,사라떡카페,떡카페,인천 미추홀구 석정로 334 105호 사라떡카페,1397648209
2692,황금찹쌀꽈배기 홍은점,베이커리,서울 서대문구 세검정로 15 1층1호,1278483611
2693,사가라멘 강남역점,일본식라면,서울 서초구 서초대로77길 9 1층,1010975108
2694,팽팽닭발,한식,서울 성북구 삼선교로 33,32093837
2695,웨이,중식당,서울 서대문구 거북골로 21-12 2층 중화미식관 웨이,1656856925
2696,양반,한식,서울 영등포구 여의나루로 113,33703496
2697,마핑파,브런치,서울 마포구 포은로 74 2층,1775186110
2698,하나김밥 신세계백화점강남점,김밥,서울 서초구 신반포로 176 신세계백화점 B1층,36731101
2699,꼬마야놀자,종합분식,서울 중랑구 동일로129길 54,20934673
2700,선참치 영등포점,생선회,서울 영등포구 영중로8길 6 성남빌딩,20824630
2701,연안식당 국회의사당점,"해물,생선요리",서울 영등포구 국회대로66길 19 2층 201호,1572985646
2702,꼬치꼬치 양꼬치,양꼬치,서울 마포구 어울마당로 110 2-3층,1966892827
2703,샤브랑 월남쌈 신내점,샤브샤브,서울 중랑구 봉화산로56길 36 평강교회 1층,19743766
2704,교뽕,중식당,서울 동작구 장승배기로27길 13,969605254
2705,진수성찬닭한마리,닭요리,서울 강남구 학동로81길 5,12044935
2706,뚱스샌드위치 and,샌드위치,서울 중랑구 동일로143길 61 1층 뚱s샌드위치and,1123500398
2707,페리카나 창동역점,"치킨,닭강정",서울 도봉구 노해로63다길 6,31298412
2708,서촌 식당,한식,서울 종로구 자하문로17길 12,1388823838
2709,잉꼬,일식당,서울 중구 세종대로 22 2층,37039684
2710,쏨땀타이 의정부점,태국음식,경기 의정부시 시민로 81 서부타워빌딩,37627562
2711,이탈리안을 cuocere,이탈리아음식,경기 고양시 덕양구 동송로 33 e편한세상시티삼송1차 상가동 2-014호,1816124460
2712,새작골회관,한식,서울 동대문구 사가정로12길 3,1209022686
2713,삼백번지 한식명가,한식,충남 천안시 서북구 서부대로 300,1037630356
2714,바르다김선생 광화문점,분식,서울 종로구 사직로8길 42,36276805
2715,우미26,"육류,고기요리",서울 서대문구 통일로 155-1,11877646
2716,떡군이네떡볶이 도봉구점,분식,서울 도봉구 도당로 56 1층 떡군이네떡볶이 도봉구점,1390611878
2717,한마음김밥,종합분식,경기 안산시 상록구 각골동로 39 한성빌라,19002004
2718,농부치킨 의정부점,"치킨,닭강정",경기 의정부시 시민로131번길 17 2층 농부치킨 의정부점,1204045465
2719,토라레스토랑,일식당,서울 강남구 학동로38길 46,1554146449
2720,일미숯불구이,"육류,고기요리",인천 미추홀구 미추로 22,16589919
2721,100퍼센트구은닭,"치킨,닭강정",서울 송파구 동남로 225,1191850456
2722,김치찜에진심신당점,한식,서울 중구 다산로44길 119,1195153165
2723,반반호프,요리주점,서울 종로구 돈화문로11길 10,1772840730
2724,안동찜닭&해물떡찜,"아귀찜,해물찜",서울 강남구 영동대로 513 코엑스 B1F M109,33879152
2725,곱창고 건대역점,"곱창,막창,양",서울 광진구 아차산로29길 23,38724136
2726,량량 노량진본점,한식,서울 동작구 노량진로6길 6-6 1층 1-5호,1536394608
2727,BHC치킨 잠실본점,"치킨,닭강정",서울 송파구 올림픽로12길 54,11764346
2728,육회한연어,일식당,서울 영등포구 도신로 94 문덕빌딩 2층 202호(신길동),1723377212
2729,치킨공식 역삼직영점,"치킨,닭강정",서울 강남구 역삼로17길 64 역삼동A4스페이스,37776057
2730,옥탑방,돼지고기구이,서울 은평구 서오릉로 115 1층 옥탑방,1881113859
2731,파스타 포포,"스파게티,파스타전문",서울 서초구 사평대로14길 11,1045821893
2732,다영분식,종합분식,경기 양주시 평화로1489번길 49-24,18088106
2733,천안옛날호두과자 아산직영점,호두과자,충남 아산시 배방읍 온천대로 2019,1450705795
2734,제이제이카페,"카페,디저트",서울 광진구 자양로18길 31 1층 JJ카페,33949176
2735,본가안동찜닭,찜닭,서울 강남구 선릉로87길 14,37350427
2736,방배동커피상회,카페,"서울 서초구 방배중앙로 213 1층, 2층",1113242814
2737,우동카덴,"우동,소바",서울 서대문구 연희로 173 거화빌딩 1층,380995011
2738,myc,"카페,디저트",서울 종로구 필운대로5길 13 1층,1639725746
2739,파리바게뜨 화성병점점,베이커리,경기 화성시 병점2로 38 삼성프라자,19112791
2740,물고기,일식당,서울 금천구 시흥대로50길 12-13 1층,1496071684
2741,파리바게뜨 역삼럭키점,베이커리,서울 강남구 도곡로 181 1층,19405707
2742,미주룸,요리주점,서울 중랑구 망우로50길 15,525914861
2743,봉봉제주고기,돼지고기구이,인천 부평구 길주로 416,19979908
2744,정통삼계탕,"백숙,삼계탕",서울 종로구 종로66길 25,11391720
2745,만사성,중식당,인천 중구 차이나타운로 39-3,1028030451
2746,두마리 닭볶음 두뽂스 개봉점,야식,서울 구로구 고척로 104,1267473692
2747,응온람,베트남음식,서울 동작구 사당로 300 자이아파트상가 1층 124호,1404731221
2748,교촌치킨 중계역점,"치킨,닭강정",서울 노원구 동일로 1279 113호,1543925164
2749,메가MGC커피 상계중앙시장점,카페,서울 노원구 상계로27길 12 1층,1357972340
2750,LOL PUB,"맥주,호프",경기 고양시 일산동구 호수로 336,1573441912
2751,강호한방삼계탕,"백숙,삼계탕",서울 강남구 광평로 280,1130048233
2752,노우즈종로 풍경점,브런치,서울 종로구 우정국로2길 8 3층,1402117457
2753,피자샹스,피자,경기 수원시 장안구 장안로53번길 39 본헤어랜드,11668438
2754,따스 양꼬치,양꼬치,서울 강서구 화곡로66길 194 1층,1528388475
2755,비가오면 백석본점,"우동,소바",경기 고양시 일산동구 호수로 358-39 동문굿모닝타워 123호,21116660
2756,명품청기와감자탕 봉화산점,감자탕,서울 중랑구 봉화산로 117 1층,1780484793
2757,고릴라돈까스,돈가스,서울 중랑구 면목로74길 45,1181212062
2758,천유향,중식당,서울 은평구 연서로29길 20-18 연서로 29 길 20-18 2 층 천유향,1053455669
2759,계림원 인천부평점,"치킨,닭강정",인천 부평구 주부토로 143-1 1층,37098166
2760,라온,이자카야,서울 송파구 백제고분로9길 41 2층,1426367193
2761,봄날cafe,"카페,디저트",경기 오산시 오산로160번길 15,1125486132
2762,곤지암할매소머리국밥 수원역점,국밥,경기 수원시 팔달구 덕영대로 903 1층,1827052900
2763,우주마을 한방 닭 오리전문점,한식,서울 동대문구 고산자로 502 1층,1119712734
2764,붕붕,호두과자,서울 송파구 마천로61바길 21,1961609076
2765,파스타리아,아시아음식,서울 동대문구 서울시립대로 31,1131499673
2766,전라도식당,한식,충남 아산시 배방읍 모산로 168-1,17622151
2767,계림원 상도점,"치킨,닭강정",서울 동작구 상도로12길 13,34608835
2768,에그몬 LF스퀘어 양주점,베이커리,경기 양주시 평화로 1593,1261597728
2769,옛날집껍데기,요리주점,경기 시흥시 중심상가로 324,1079881276
2770,도화횟집,일식당,경기 광명시 오리로856번길 18,30932499
2771,방학동 왕족발 보쌈,"족발,보쌈",서울 도봉구 도당로13길 41 방학동 왕족발,1642986137
2772,불로곱창,"곱창,막창,양",서울 강동구 양재대로91길 16,1895368770
2773,마들원,오리요리,서울 노원구 공릉로62길 27-11,1353963866
2774,란콰이펑누들 현대백화점신촌점,중식당,서울 서대문구 신촌로 83 현대백화점신촌점 유플렉스 11층,1966254749
2775,흥부가반해버리고놀부가기절한닭강정 연신내점,"치킨,닭강정",서울 은평구 연서로29길 21,1368916154
2776,오븐마루치킨 하남풍산점,"치킨,닭강정",경기 하남시 덕풍동로 111-10 트윈렉스I,37210264
2777,강남교자 센터원점,"칼국수,만두",서울 중구 을지로5길 26 CENTER 1,33963834
2778,고가네7080,"치킨,닭강정",충남 천안시 서북구 봉정로 200 1층 106호,36849739
2779,영양맛갈비찜,한식,경기 안산시 상록구 광덕1로 321,1805673941
2780,lleno,"카페,디저트",서울 노원구 공릉로58길 117 1층 카페 예노,38526683
2781,일직로43 c동 1100호,한식뷔페,경기 광명시 일직로 43,1352082001
2782,삼팔교자관,중식당,서울 금천구 가산디지털1로 168 우림라이온스밸리A동 2층 삼팔 양꼬치,11847178
2783,풍미 닭강정,"치킨,닭강정",인천 부평구 부흥로304번길 24,37898220
2784,맛나라잉어빵,종합분식,경기 평택시 원평로39번길 12,1213838538
2785,맛차이나,중식당,경기 화성시 병점로 37-6,1732997586
2786,바이주커피로스터스,"카페,디저트",서울 강서구 수명로 68-35 3층 304호,1281177115
2787,써미트호텔 로터스커피,"카페,디저트",서울 중구 장충단로 198 로비층,37402396
2788,고기듬뿍대왕비빔밥 신정점,비빔밥,서울 양천구 오목로41길 6 1층,1984445961
2789,피자알볼로 서교망원점,피자,서울 마포구 성미산로 68,19768362
2790,황금오리,"육류,고기요리",서울 노원구 석계로1길 22,1264015287
2791,코케,"카페,디저트",경기 과천시 별양상가1로 37,1640027877
2792,농가갈비,돼지고기구이,"경기 안양시 만안구 관악대로 50 디스퀘어큐브 상가 2층, 농가갈비",1613209147
2793,방배닭집,한식,서울 서초구 방배로13길 31,1971519168
2794,스스무,와인,서울 용산구 이촌로75길 10-7,1250421558
2795,카스카스가좋다,"맥주,호프",충남 천안시 서북구 충무로 143-8,80707312
2796,백소정 신촌점,일식당,서울 서대문구 명물길 27-9 1층,1377715253
2797,구와일,"과일,주스전문점",인천 미추홀구 경인로 372 201동 지하2층 B2128호,1160510926
2798,초록생돈,돼지고기구이,서울 중구 동호로 204 초록생돈,1941703169
2799,공복식당 포스코센터점,한식,서울 강남구 테헤란로 440 포스코빌딩 C-10호,1270289423
2800,바하마스,"카페,디저트",서울 강동구 진황도로 123,1156662928
2801,로투스 로스팅랩,"카페,디저트",서울 중구 퇴계로83길 30-14 1층 로투스 로스팅랩,1463331737
